title,context,question,answers,is_impossible,langchain_retrieved_context,langchain_refined_answer,langchain_retrieval_time,langchain_generation_time,langchain_total_time,langchain_num_retrieved_docs
Aircraft_carrier,"['In December 2009, then Indian Navy chief Admiral Nirmal Kumar Verma said at his maiden navy week press conference that concepts currently being examined by the Directorate of Naval Design for the second indigenous aircraft carrier (IAC-2), are for a conventionally powered carrier displacing over 50,000 tons and equipped with steam catapults (rather than the ski-jump on the Gorshkov/Vikramaditya and the IAC) to launch fourth-generation aircraft. Later on in August 2013 Vice Admiral RK Dhowan, while talking about the detailed study underway on the IAC-II project, said that nuclear propulsion was also being considered. The navy also evaluated the Electromagnetic Aircraft Launch System (EMALS), which is being used by the US Navy in their latest Gerald R. Ford-class aircraft carriers. General Atomics, the developer of the EMALS, was cleared by the US government to give a technical demonstration to Indian Navy officers, who were impressed by the new capabilities of the system. The EMALS enables launching varied aircraft including unmanned combat air vehicles (UCAV). The aim is to have a total of three aircraft carriers in service, with two fully operational carriers and the third in refit.']",What does EMALS stand for?,Electromagnetic Aircraft Launch System,False,"['. Ford-class aircraft carriers. General Atomics, the developer of the\n\nEMALS,  was  cleared  by  the  US  government  to  give  a  technical  demonstration  to  Indian  Navy\n\n\x0cAircraft_carrier\n\nofficers, who were impressed by the new capabilities of the system. The EMALS enables launching\n\nvaried aircraft including unmanned combat air vehicles (UCAV)']",EMALS stands for Electromagnetic Aircraft Launch System.,0.08,0.72,0.80,1
Aircraft_carrier,"['In December 2009, then Indian Navy chief Admiral Nirmal Kumar Verma said at his maiden navy week press conference that concepts currently being examined by the Directorate of Naval Design for the second indigenous aircraft carrier (IAC-2), are for a conventionally powered carrier displacing over 50,000 tons and equipped with steam catapults (rather than the ski-jump on the Gorshkov/Vikramaditya and the IAC) to launch fourth-generation aircraft. Later on in August 2013 Vice Admiral RK Dhowan, while talking about the detailed study underway on the IAC-II project, said that nuclear propulsion was also being considered. The navy also evaluated the Electromagnetic Aircraft Launch System (EMALS), which is being used by the US Navy in their latest Gerald R. Ford-class aircraft carriers. General Atomics, the developer of the EMALS, was cleared by the US government to give a technical demonstration to Indian Navy officers, who were impressed by the new capabilities of the system. The EMALS enables launching varied aircraft including unmanned combat air vehicles (UCAV). The aim is to have a total of three aircraft carriers in service, with two fully operational carriers and the third in refit.']",Who developed EMALS?,General Atomics,False,"['. Ford-class aircraft carriers. General Atomics, the developer of the\n\nEMALS,  was  cleared  by  the  US  government  to  give  a  technical  demonstration  to  Indian  Navy\n\n\x0cAircraft_carrier\n\nofficers, who were impressed by the new capabilities of the system. The EMALS enables launching\n\nvaried aircraft including unmanned combat air vehicles (UCAV)']",General Atomics developed EMALS.,0.07,0.57,0.63,1
Aircraft_carrier,"['In December 2009, then Indian Navy chief Admiral Nirmal Kumar Verma said at his maiden navy week press conference that concepts currently being examined by the Directorate of Naval Design for the second indigenous aircraft carrier (IAC-2), are for a conventionally powered carrier displacing over 50,000 tons and equipped with steam catapults (rather than the ski-jump on the Gorshkov/Vikramaditya and the IAC) to launch fourth-generation aircraft. Later on in August 2013 Vice Admiral RK Dhowan, while talking about the detailed study underway on the IAC-II project, said that nuclear propulsion was also being considered. The navy also evaluated the Electromagnetic Aircraft Launch System (EMALS), which is being used by the US Navy in their latest Gerald R. Ford-class aircraft carriers. General Atomics, the developer of the EMALS, was cleared by the US government to give a technical demonstration to Indian Navy officers, who were impressed by the new capabilities of the system. The EMALS enables launching varied aircraft including unmanned combat air vehicles (UCAV). The aim is to have a total of three aircraft carriers in service, with two fully operational carriers and the third in refit.']",What do EMALS enable the launching of?,varied aircraft including unmanned combat air vehicles (UCAV),False,"['. Ford-class aircraft carriers. General Atomics, the developer of the\n\nEMALS,  was  cleared  by  the  US  government  to  give  a  technical  demonstration  to  Indian  Navy\n\n\x0cAircraft_carrier\n\nofficers, who were impressed by the new capabilities of the system. The EMALS enables launching\n\nvaried aircraft including unmanned combat air vehicles (UCAV)']","EMALS enable the launching of varied aircraft, including unmanned combat air vehicles (UCAV).",0.06,0.83,0.89,1
Aircraft_carrier,"['In December 2009, then Indian Navy chief Admiral Nirmal Kumar Verma said at his maiden navy week press conference that concepts currently being examined by the Directorate of Naval Design for the second indigenous aircraft carrier (IAC-2), are for a conventionally powered carrier displacing over 50,000 tons and equipped with steam catapults (rather than the ski-jump on the Gorshkov/Vikramaditya and the IAC) to launch fourth-generation aircraft. Later on in August 2013 Vice Admiral RK Dhowan, while talking about the detailed study underway on the IAC-II project, said that nuclear propulsion was also being considered. The navy also evaluated the Electromagnetic Aircraft Launch System (EMALS), which is being used by the US Navy in their latest Gerald R. Ford-class aircraft carriers. General Atomics, the developer of the EMALS, was cleared by the US government to give a technical demonstration to Indian Navy officers, who were impressed by the new capabilities of the system. The EMALS enables launching varied aircraft including unmanned combat air vehicles (UCAV). The aim is to have a total of three aircraft carriers in service, with two fully operational carriers and the third in refit.']",Who was impressed by the demonstration of EMALS by General Atomics?,Indian Navy officers,False,"['. Ford-class aircraft carriers. General Atomics, the developer of the\n\nEMALS,  was  cleared  by  the  US  government  to  give  a  technical  demonstration  to  Indian  Navy\n\n\x0cAircraft_carrier\n\nofficers, who were impressed by the new capabilities of the system. The EMALS enables launching\n\nvaried aircraft including unmanned combat air vehicles (UCAV)']",Indian Navy officers were impressed by the demonstration of EMALS by General Atomics.,0.07,0.75,0.82,1
Aircraft_carrier,"['In December 2009, then Indian Navy chief Admiral Nirmal Kumar Verma said at his maiden navy week press conference that concepts currently being examined by the Directorate of Naval Design for the second indigenous aircraft carrier (IAC-2), are for a conventionally powered carrier displacing over 50,000 tons and equipped with steam catapults (rather than the ski-jump on the Gorshkov/Vikramaditya and the IAC) to launch fourth-generation aircraft. Later on in August 2013 Vice Admiral RK Dhowan, while talking about the detailed study underway on the IAC-II project, said that nuclear propulsion was also being considered. The navy also evaluated the Electromagnetic Aircraft Launch System (EMALS), which is being used by the US Navy in their latest Gerald R. Ford-class aircraft carriers. General Atomics, the developer of the EMALS, was cleared by the US government to give a technical demonstration to Indian Navy officers, who were impressed by the new capabilities of the system. The EMALS enables launching varied aircraft including unmanned combat air vehicles (UCAV). The aim is to have a total of three aircraft carriers in service, with two fully operational carriers and the third in refit.']",How many in-service aircraft carriers are aimed for with EMALS?,three,False,"['. The main new features\n\nare  implementation  of  Electromagnetic  Aircraft  Launch  System  (EMALS)  (which  replace  the  old\n\nsteam  catapults)  and  unmanned  aerial  vehicles.  With  the  deactivation  of  USS  Enterprise  in\n\nDecember  2012  (decommissioning  scheduled  for  2016),  the  U.S.  fleet  comprises  10  active\n\nsupercarriers', '. Ford-class aircraft carriers. General Atomics, the developer of the\n\nEMALS,  was  cleared  by  the  US  government  to  give  a  technical  demonstration  to  Indian  Navy\n\n\x0cAircraft_carrier\n\nofficers, who were impressed by the new capabilities of the system. The EMALS enables launching\n\nvaried aircraft including unmanned combat air vehicles (UCAV)']",The U.S. fleet comprises 10 active supercarriers aimed for with EMALS.,0.07,0.82,0.89,2
Aircraft_carrier,"[""In August 2013, a launching ceremony for Japan's largest military ship since World War II was held in Yokohama. The 820-foot-long (250 m), 19,500-ton flattop Izumo was deployed in March 2015. The ship is able to carry up to 14 helicopters; however, only seven ASW helicopters and two SAR helicopters were planned for the initial aircraft complement. For other operations, 400 troops and fifty 3.5 t trucks (or equivalent equipment) can also be carried. The flight deck has five helicopter landing spots that allow simultaneous landings or take-offs. The ship is equipped with two Phalanx CIWS and two SeaRAM for its defense. The destroyers of this class were initially intended to replace the two ships of the Shirane class, which were originally scheduled to begin decommissioning in FY2014.""]",What was the August 2013 launching ceremony in Yokohama held for?,Japan's largest military ship since World War II,False,"["". In August 2013, a\n\nlaunching ceremony for Japan's largest military ship since World War II was held in Yokohama. The\n\n820-foot-long  (250  m),  19,500-ton  flattop  Izumo  was  deployed  in  March  2015.  The  ship  is  able  to\n\ncarry  up  to  14  helicopters;  however,  only  seven  ASW  helicopters  and  two  SAR  helicopters  were\n\nplanned for the initial aircraft complement"", '.  The  ship  was  launched  in  August  2013  and  is  scheduled  for\n\ncommissioning in 2018. With the deactivation of USS Enterprise in December 2012, the U.S. fleet\n\ncomprises 10 supercarriers. The House Armed Services Seapower subcommittee on 24 July 2007,\n\nrecommended seven or maybe eight new carriers (one every four years). However, the debate has\n\ndeepened over budgeting for the $12-14']","The August 2013 launching ceremony in Yokohama was held for Japan's largest military ship since World War II, the 820-foot-long flattop Izumo.",0.06,1.01,1.07,2
Aircraft_carrier,"[""In August 2013, a launching ceremony for Japan's largest military ship since World War II was held in Yokohama. The 820-foot-long (250 m), 19,500-ton flattop Izumo was deployed in March 2015. The ship is able to carry up to 14 helicopters; however, only seven ASW helicopters and two SAR helicopters were planned for the initial aircraft complement. For other operations, 400 troops and fifty 3.5 t trucks (or equivalent equipment) can also be carried. The flight deck has five helicopter landing spots that allow simultaneous landings or take-offs. The ship is equipped with two Phalanx CIWS and two SeaRAM for its defense. The destroyers of this class were initially intended to replace the two ships of the Shirane class, which were originally scheduled to begin decommissioning in FY2014.""]",How many helicopters can simultaneously land on Japan's largest military ship?,five,False,"["". In August 2013, a\n\nlaunching ceremony for Japan's largest military ship since World War II was held in Yokohama. The\n\n820-foot-long  (250  m),  19,500-ton  flattop  Izumo  was  deployed  in  March  2015.  The  ship  is  able  to\n\ncarry  up  to  14  helicopters;  however,  only  seven  ASW  helicopters  and  two  SAR  helicopters  were\n\nplanned for the initial aircraft complement"", '. As well as\n\nthe supercarrier fleet, the US Navy has nine amphibious assault ships used primarily for helicopters\n\n(sometimes called helicopter carriers); these can also carry up to 25 fighter jets, and in some cases,\n\nare as large as some other nations\' fixed-wing carriers. There is no single definition of an ""aircraft\n\ncarrier"",  and  modern  navies  use  several  variants  of  the  type']","Japan's largest military ship, the Izumo, is able to carry up to 14 helicopters.",0.07,1.30,1.37,2
Aircraft_carrier,"[""In August 2013, a launching ceremony for Japan's largest military ship since World War II was held in Yokohama. The 820-foot-long (250 m), 19,500-ton flattop Izumo was deployed in March 2015. The ship is able to carry up to 14 helicopters; however, only seven ASW helicopters and two SAR helicopters were planned for the initial aircraft complement. For other operations, 400 troops and fifty 3.5 t trucks (or equivalent equipment) can also be carried. The flight deck has five helicopter landing spots that allow simultaneous landings or take-offs. The ship is equipped with two Phalanx CIWS and two SeaRAM for its defense. The destroyers of this class were initially intended to replace the two ships of the Shirane class, which were originally scheduled to begin decommissioning in FY2014.""]",How long is Japan's largest military ship?,820-foot-long (250 m),False,"["". In August 2013, a\n\nlaunching ceremony for Japan's largest military ship since World War II was held in Yokohama. The\n\n820-foot-long  (250  m),  19,500-ton  flattop  Izumo  was  deployed  in  March  2015.  The  ship  is  able  to\n\ncarry  up  to  14  helicopters;  however,  only  seven  ASW  helicopters  and  two  SAR  helicopters  were\n\nplanned for the initial aircraft complement""]",Japan's largest military ship is 820 feet long.,0.07,0.98,1.06,1
Aircraft_carrier,"[""In August 2013, a launching ceremony for Japan's largest military ship since World War II was held in Yokohama. The 820-foot-long (250 m), 19,500-ton flattop Izumo was deployed in March 2015. The ship is able to carry up to 14 helicopters; however, only seven ASW helicopters and two SAR helicopters were planned for the initial aircraft complement. For other operations, 400 troops and fifty 3.5 t trucks (or equivalent equipment) can also be carried. The flight deck has five helicopter landing spots that allow simultaneous landings or take-offs. The ship is equipped with two Phalanx CIWS and two SeaRAM for its defense. The destroyers of this class were initially intended to replace the two ships of the Shirane class, which were originally scheduled to begin decommissioning in FY2014.""]",How many troops can Japan's largest military ship carry?,400,False,"["". In August 2013, a\n\nlaunching ceremony for Japan's largest military ship since World War II was held in Yokohama. The\n\n820-foot-long  (250  m),  19,500-ton  flattop  Izumo  was  deployed  in  March  2015.  The  ship  is  able  to\n\ncarry  up  to  14  helicopters;  however,  only  seven  ASW  helicopters  and  two  SAR  helicopters  were\n\nplanned for the initial aircraft complement"", '. For other operations, 400 troops and fifty 3.5 t trucks (or\n\nequivalent  equipment)  can  also  be  carried.  The  flight  deck  has  five  helicopter  landing  spots  that\n\nallow  simultaneous  landings  or  take-offs.  The  ship  is  equipped  with  two  Phalanx  CIWS  and  two\n\nSeaRAM for its defense']",Japan's largest military ship can carry 400 troops.,0.07,0.85,0.92,2
Aircraft_carrier,"[""In August 2013, a launching ceremony for Japan's largest military ship since World War II was held in Yokohama. The 820-foot-long (250 m), 19,500-ton flattop Izumo was deployed in March 2015. The ship is able to carry up to 14 helicopters; however, only seven ASW helicopters and two SAR helicopters were planned for the initial aircraft complement. For other operations, 400 troops and fifty 3.5 t trucks (or equivalent equipment) can also be carried. The flight deck has five helicopter landing spots that allow simultaneous landings or take-offs. The ship is equipped with two Phalanx CIWS and two SeaRAM for its defense. The destroyers of this class were initially intended to replace the two ships of the Shirane class, which were originally scheduled to begin decommissioning in FY2014.""]",How much does Japan's largest military ship weigh?,"19,500-ton",False,"["". In August 2013, a\n\nlaunching ceremony for Japan's largest military ship since World War II was held in Yokohama. The\n\n820-foot-long  (250  m),  19,500-ton  flattop  Izumo  was  deployed  in  March  2015.  The  ship  is  able  to\n\ncarry  up  to  14  helicopters;  however,  only  seven  ASW  helicopters  and  two  SAR  helicopters  were\n\nplanned for the initial aircraft complement""]","Japan's largest military ship weighs 19,500 tons.",0.06,1.01,1.07,1
Aircraft_carrier,"['The current US fleet of Nimitz-class carriers will be followed into service (and in some cases replaced) by the ten-ship Gerald R. Ford class. It is expected that the ships will be more automated in an effort to reduce the amount of funding required to staff, maintain and operate its supercarriers. The main new features are implementation of Electromagnetic Aircraft Launch System (EMALS) (which replace the old steam catapults) and unmanned aerial vehicles. With the deactivation of USS Enterprise in December 2012 (decommissioning scheduled for 2016), the U.S. fleet comprises 10 active supercarriers. On 24 July 2007, the House Armed Services Seapower subcommittee recommended seven or eight new carriers (one every four years). However, the debate has deepened over budgeting for the $12–14.5 billion (plus $12 billion for development and research) for the 100,000 ton Gerald R. Ford-class carrier (estimated service 2016) compared to the smaller $2 billion 45,000 ton America-class amphibious assault ships able to deploy squadrons of F-35B of which one is already active, another is under construction and nine more are planned.']",What will some of the current US fleet of Nimitz-class carriers be replaced with?,the ten-ship Gerald R. Ford class,False,"['.[citation needed The current US fleet of\n\nNimitz-class  carriers  will  be  followed  into  service  (and  in  some  cases  replaced)  by  the  ten-ship\n\nGerald R. Ford class. It is expected that the ships will be more automated in an effort to reduce the\n\namount of funding required to staff, maintain and operate its supercarriers', '.  The  Royal  Navy  is  constructing  two  new  larger  STOVL  aircraft  carriers,  the  Queen\n\nElizabeth class, to replace the three now retired Invincible-class carriers. The ships are HMS Queen\n\nElizabeth  and  HMS  Prince  of  Wales']",Some of the current US fleet of Nimitz-class carriers will be replaced with the Gerald R. Ford class carriers.,0.06,1.98,2.05,2
Aircraft_carrier,"['The current US fleet of Nimitz-class carriers will be followed into service (and in some cases replaced) by the ten-ship Gerald R. Ford class. It is expected that the ships will be more automated in an effort to reduce the amount of funding required to staff, maintain and operate its supercarriers. The main new features are implementation of Electromagnetic Aircraft Launch System (EMALS) (which replace the old steam catapults) and unmanned aerial vehicles. With the deactivation of USS Enterprise in December 2012 (decommissioning scheduled for 2016), the U.S. fleet comprises 10 active supercarriers. On 24 July 2007, the House Armed Services Seapower subcommittee recommended seven or eight new carriers (one every four years). However, the debate has deepened over budgeting for the $12–14.5 billion (plus $12 billion for development and research) for the 100,000 ton Gerald R. Ford-class carrier (estimated service 2016) compared to the smaller $2 billion 45,000 ton America-class amphibious assault ships able to deploy squadrons of F-35B of which one is already active, another is under construction and nine more are planned.']",Which feature of the new ships will replace the old steam catapults?,Electromagnetic Aircraft Launch System (EMALS),False,"['.\n\nThe  ship  carries  a  complement  of  Dassault-Breguet  Super  Étendard,  Dassault  Rafale  M  and  E2C\n\nHawkeye aircraft, EC725 Caracal and AS532 Cougar helicopters for combat search and rescue, as\n\nwell  as  modern  electronics  and  Aster  missiles.  It  is  a  CATOBAR-type  carrier  that  uses  two  75  m\n\nC133 steam catapults of a shorter version of the catapult system installed on the U', '.S. Nimitz-class\n\ncarriers, one catapult at the bow and one across the front of the landing area.', '. As\n\ncatapults  are  unnecessary,  carriers  with  this  arrangement  reduce  weight,  complexity,  and  space\n\nneeded  for  complex  steam  or  electromagnetic  launching  equipment,  vertical  landing  aircraft  also\n\nremove  the  need  for  arresting  cables  and  related  hardware']","The new ships will use vertical landing aircraft, which remove the need for catapults.",0.07,1.42,1.49,3
Aircraft_carrier,"['The current US fleet of Nimitz-class carriers will be followed into service (and in some cases replaced) by the ten-ship Gerald R. Ford class. It is expected that the ships will be more automated in an effort to reduce the amount of funding required to staff, maintain and operate its supercarriers. The main new features are implementation of Electromagnetic Aircraft Launch System (EMALS) (which replace the old steam catapults) and unmanned aerial vehicles. With the deactivation of USS Enterprise in December 2012 (decommissioning scheduled for 2016), the U.S. fleet comprises 10 active supercarriers. On 24 July 2007, the House Armed Services Seapower subcommittee recommended seven or eight new carriers (one every four years). However, the debate has deepened over budgeting for the $12–14.5 billion (plus $12 billion for development and research) for the 100,000 ton Gerald R. Ford-class carrier (estimated service 2016) compared to the smaller $2 billion 45,000 ton America-class amphibious assault ships able to deploy squadrons of F-35B of which one is already active, another is under construction and nine more are planned.']",When is the USS Enterprise scheduled to be decommissioned?,2016,False,"['. The main new features\n\nare  implementation  of  Electromagnetic  Aircraft  Launch  System  (EMALS)  (which  replace  the  old\n\nsteam  catapults)  and  unmanned  aerial  vehicles.  With  the  deactivation  of  USS  Enterprise  in\n\nDecember  2012  (decommissioning  scheduled  for  2016),  the  U.S.  fleet  comprises  10  active\n\nsupercarriers', '.  The  ship  was  launched  in  August  2013  and  is  scheduled  for\n\ncommissioning in 2018. With the deactivation of USS Enterprise in December 2012, the U.S. fleet\n\ncomprises 10 supercarriers. The House Armed Services Seapower subcommittee on 24 July 2007,\n\nrecommended seven or maybe eight new carriers (one every four years). However, the debate has\n\ndeepened over budgeting for the $12-14']",The USS Enterprise is scheduled to be decommissioned in 2016.,0.07,1.71,1.78,2
Aircraft_carrier,"['The current US fleet of Nimitz-class carriers will be followed into service (and in some cases replaced) by the ten-ship Gerald R. Ford class. It is expected that the ships will be more automated in an effort to reduce the amount of funding required to staff, maintain and operate its supercarriers. The main new features are implementation of Electromagnetic Aircraft Launch System (EMALS) (which replace the old steam catapults) and unmanned aerial vehicles. With the deactivation of USS Enterprise in December 2012 (decommissioning scheduled for 2016), the U.S. fleet comprises 10 active supercarriers. On 24 July 2007, the House Armed Services Seapower subcommittee recommended seven or eight new carriers (one every four years). However, the debate has deepened over budgeting for the $12–14.5 billion (plus $12 billion for development and research) for the 100,000 ton Gerald R. Ford-class carrier (estimated service 2016) compared to the smaller $2 billion 45,000 ton America-class amphibious assault ships able to deploy squadrons of F-35B of which one is already active, another is under construction and nine more are planned.']",How much does the Gerald R. Ford-class carrier weigh?,"100,000 ton",False,"['.5 billion (plus $12 billion for development and research) for\n\nthe 100,000 ton Gerald R. Ford-class carrier (estimated service 2016) compared to the smaller $2\n\nbillion  45,000  ton  America-class  amphibious  assault  ships,  which  are  able  to  deploy  squadrons  of\n\nF-35Bs']","The Gerald R. Ford-class carrier weighs 100,000 tons.",0.13,0.95,1.08,1
Aircraft_carrier,"['The current US fleet of Nimitz-class carriers will be followed into service (and in some cases replaced) by the ten-ship Gerald R. Ford class. It is expected that the ships will be more automated in an effort to reduce the amount of funding required to staff, maintain and operate its supercarriers. The main new features are implementation of Electromagnetic Aircraft Launch System (EMALS) (which replace the old steam catapults) and unmanned aerial vehicles. With the deactivation of USS Enterprise in December 2012 (decommissioning scheduled for 2016), the U.S. fleet comprises 10 active supercarriers. On 24 July 2007, the House Armed Services Seapower subcommittee recommended seven or eight new carriers (one every four years). However, the debate has deepened over budgeting for the $12–14.5 billion (plus $12 billion for development and research) for the 100,000 ton Gerald R. Ford-class carrier (estimated service 2016) compared to the smaller $2 billion 45,000 ton America-class amphibious assault ships able to deploy squadrons of F-35B of which one is already active, another is under construction and nine more are planned.']",How much does the America-class amphibious assault ship weigh?,"45,000 ton",False,"['. Ford-class carrier (estimated service 2016) compared to the smaller $2 billion 45,000 ton\n\nAmerica-class amphibious assault ships able to deploy squadrons of F-35B of which one is already\n\nactive,  another  is  under  construction  and  nine  more  are  planned']","The America-class amphibious assault ship weighs 45,000 tons.",0.08,1.04,1.12,1
Aircraft_carrier,"['If the aircraft are VTOL-capable or helicopters, they do not need to decelerate and hence there is no such need. The arrested-recovery system has used an angled deck since the 1950s because, in case the aircraft does not catch the arresting wire, the short deck allows easier take off by reducing the number of objects between the aircraft and the end of the runway. It also has the advantage of separating the recovery operation area from the launch area. Helicopters and aircraft capable of vertical or short take-off and landing (V/STOL) usually recover by coming abreast the carrier on the port side and then using their hover capability to move over the flight deck and land vertically without the need for arresting gear.']",What type of aircraft have no need to decelerate?,VTOL-capable or helicopters,False,"['. Non-VTOL or conventional aircraft cannot decelerate on their own, and almost all carriers\n\nusing  them  must  have  arrested-recovery  systems  (-BAR,  e.g.  CATOBAR  or  STOBAR)  to  recover\n\ntheir  aircraft.  Aircraft  that  are  landing  extend  a  tailhook  that  catches  on  arrestor  wires  stretched\n\nacross the deck to bring themselves to a stop in a short distance']",VTOL (Vertical Take-Off and Landing) aircraft have no need to decelerate using arrested-recovery systems.,0.07,0.82,0.89,1
Aircraft_carrier,"['If the aircraft are VTOL-capable or helicopters, they do not need to decelerate and hence there is no such need. The arrested-recovery system has used an angled deck since the 1950s because, in case the aircraft does not catch the arresting wire, the short deck allows easier take off by reducing the number of objects between the aircraft and the end of the runway. It also has the advantage of separating the recovery operation area from the launch area. Helicopters and aircraft capable of vertical or short take-off and landing (V/STOL) usually recover by coming abreast the carrier on the port side and then using their hover capability to move over the flight deck and land vertically without the need for arresting gear.']",What does the angled deck separate the recovery operation area from?,the launch area,False,"['. The\n\narrested-recovery  system  has  used  an  angled  deck  since  the  1950s  because,  in  case  the  aircraft\n\ndoes not catch the arresting wire, the short deck allows easier take off by reducing the number of\n\nobjects between the aircraft and the end of the runway. It also has the advantage of separating the\n\nrecovery  operation  area  from  the  launch  area', '.  The  angled  deck  allows  the  installation  of  one  or  two\n\n""waist"" catapults in addition to the two bow cats. An angled deck also improves launch and recovery\n\ncycle  flexibility  with  the  option  of  simultaneous  launching  and  recovery  of  aircraft']",The angled deck separates the recovery operation area from the launch area.,0.07,0.77,0.84,2
Aircraft_carrier,"['If the aircraft are VTOL-capable or helicopters, they do not need to decelerate and hence there is no such need. The arrested-recovery system has used an angled deck since the 1950s because, in case the aircraft does not catch the arresting wire, the short deck allows easier take off by reducing the number of objects between the aircraft and the end of the runway. It also has the advantage of separating the recovery operation area from the launch area. Helicopters and aircraft capable of vertical or short take-off and landing (V/STOL) usually recover by coming abreast the carrier on the port side and then using their hover capability to move over the flight deck and land vertically without the need for arresting gear.']",What does V/STOL refer to?,aircraft capable of vertical or short take-off and landing,False,['.  Helicopters  and  aircraft  capable  of  vertical  or  short\n\ntake-off  and  landing  (V/STOL)  usually  recover  by  coming  abreast  the  carrier  on  the  port  side  and\n\nthen using their hover capability to move over the flight deck and land vertically without the need for\n\narresting  gear'],V/STOL refers to aircraft capable of vertical or short take-off and landing.,0.09,0.89,0.99,1
Aircraft_carrier,"['If the aircraft are VTOL-capable or helicopters, they do not need to decelerate and hence there is no such need. The arrested-recovery system has used an angled deck since the 1950s because, in case the aircraft does not catch the arresting wire, the short deck allows easier take off by reducing the number of objects between the aircraft and the end of the runway. It also has the advantage of separating the recovery operation area from the launch area. Helicopters and aircraft capable of vertical or short take-off and landing (V/STOL) usually recover by coming abreast the carrier on the port side and then using their hover capability to move over the flight deck and land vertically without the need for arresting gear.']",What capability do helicopters use to move over the flight deck and land vertically?,hover,False,"['.  Their\n\nprimary  roles  are  to  embark,  transport  and  deploy  an  embarked  force  and  to  carry  out  or  support\n\nhumanitarian assistance missions. The LHD is capable of launching multiple helicopters at one time\n\nwhile  maintaining  an  amphibious  capability  of  1,000  troops  and  their  supporting  vehicles  (tanks,\n\narmoured personnel carriers etc.)', '.  Another  disadvantage  is  on  mixed  flight  deck\n\noperations  where  helicopters  are  also  present  such  as  a  US  Landing  Helicopter  Dock  or  Landing\n\nHelicopter Assault amphibious assault ship a ski jump is not included as this would eliminate one or\n\nmore helicopter landing areas, this flat deck limits the loading of Harriers but is somewhat mitigated', '.  Helicopters  and  aircraft  capable  of  vertical  or  short\n\ntake-off  and  landing  (V/STOL)  usually  recover  by  coming  abreast  the  carrier  on  the  port  side  and\n\nthen using their hover capability to move over the flight deck and land vertically without the need for\n\narresting  gear']",Helicopters use their hover capability to move over the flight deck and land vertically.,0.09,0.81,0.90,3
Aircraft_carrier,"['If the aircraft are VTOL-capable or helicopters, they do not need to decelerate and hence there is no such need. The arrested-recovery system has used an angled deck since the 1950s because, in case the aircraft does not catch the arresting wire, the short deck allows easier take off by reducing the number of objects between the aircraft and the end of the runway. It also has the advantage of separating the recovery operation area from the launch area. Helicopters and aircraft capable of vertical or short take-off and landing (V/STOL) usually recover by coming abreast the carrier on the port side and then using their hover capability to move over the flight deck and land vertically without the need for arresting gear.']",What don't helicopters need because of having hover capablility?,arresting gear,False,"['.  Helicopters  and  aircraft  capable  of  vertical  or  short\n\ntake-off  and  landing  (V/STOL)  usually  recover  by  coming  abreast  the  carrier  on  the  port  side  and\n\nthen using their hover capability to move over the flight deck and land vertically without the need for\n\narresting  gear', '.  Another  disadvantage  is  on  mixed  flight  deck\n\noperations  where  helicopters  are  also  present  such  as  a  US  Landing  Helicopter  Dock  or  Landing\n\nHelicopter Assault amphibious assault ship a ski jump is not included as this would eliminate one or\n\nmore helicopter landing areas, this flat deck limits the loading of Harriers but is somewhat mitigated', '. Non-VTOL or conventional aircraft cannot decelerate on their own, and almost all carriers\n\nusing  them  must  have  arrested-recovery  systems  (-BAR,  e.g.  CATOBAR  or  STOBAR)  to  recover\n\ntheir  aircraft.  Aircraft  that  are  landing  extend  a  tailhook  that  catches  on  arrestor  wires  stretched\n\nacross the deck to bring themselves to a stop in a short distance']",Helicopters don't need arresting gear because of their hover capability.,0.09,1.43,1.52,3
Aircraft_carrier,"['The superstructure of a carrier (such as the bridge, flight control tower) are concentrated in a relatively small area called an island, a feature pioneered on the HMS Hermes in 1923. While the island is usually built on the starboard side of the fight deck, the Japanese aircraft carriers Akagi and Hiryū had their islands built on the port side. Very few carriers have been designed or built without an island. The flush deck configuration proved to have significant drawbacks, primary of which was management of the exhaust from the power plant. Fumes coming across the deck were a major issue in USS Langley. In addition, lack of an island meant difficulties managing the flight deck, performing air traffic control, a lack of radar housing placements and problems with navigating and controlling the ship itself.']",What feature was pioneered on the HMS Hermes in 1923?,an island,False,"['. The destroyers of this class were initially intended to replace the two ships\n\nof  the  Shirane  class,  which  were  originally  scheduled  to  begin  decommissioning  in  FY2014.  The\n\nsuperstructure of a carrier (such as the bridge, flight control tower) are concentrated in a relatively\n\nsmall  area  called  an  island,  a  feature  pioneered  on  the  HMS  Hermes  in  1923', '.\n\nSpecialist  carrier  evolution  was  well  underway,  with  several  navies  ordering  and  building  warships\n\nthat  were  purposefully  designed  to  function  as  aircraft  carriers  by  the  mid-1920s,  resulting  in  the\n\ncommissioning of ships such as Hsh (1922), HMS Hermes (1924), and Béarn (1927). During World\n\nWar II, these ships would become known as fleet carriers']","The feature pioneered on the HMS Hermes in 1923 was the concentration of the superstructure of a carrier, such as the bridge and flight control tower, in a relatively small area called an island.",0.10,1.16,1.27,2
