Pipeline,Ground Truth Answer,Generated Answer,BLEU,SacreBLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,Exact Match,BERT Precision,BERT Recall,BERT F1
LangChain MultiVector Retriever (English),a right to expect that a university will design its admissions policies in a way that prizes any particular set of qualities,ronald dworkin claimed that no college applicant has a right to expect that a university will design its admissions policies in a way that prizes any particular set of qualities.,0.6943791127685994,0.6943791127685998,0.846153846153846,0.8400000000000001,0.846153846153846,0.9606535782597713,0,0.5049400329589844,0.7359055876731873,0.6140702366828918
LangChain MultiVector Retriever (English),a way to advance the mission as each university defines it,ronald dworkin believes that no college applicant has a right to expect that a university will design its admissions policies to prize any particular set of qualities.,0.012962768490885016,0.017574239156849022,0.15789473684210525,0.0,0.15789473684210525,0.15748031496062995,0,0.07831399887800217,0.20248942077159882,0.14066502451896667
LangChain MultiVector Retriever (English),if diversity is a goal of the university and their racial preferences do not discriminate,affirmative action can be judged to be acceptable in terms of admissions if diversity is a goal of the university and their racial preferences do not discriminate against applicants based on hatred or contempt.,0.4018215766366551,0.4018215766366551,0.6122448979591837,0.5957446808510638,0.6122448979591837,0.8822222222222224,0,0.318572998046875,0.7475744485855103,0.506324827671051
LangChain MultiVector Retriever (English),banning any use of race in school admissions,the ruling in hopwood v. texas set a precedent that race could not be used as a factor in admissions policies.,0.015848207591271795,0.021671320168371845,0.20689655172413796,0.0,0.20689655172413796,0.21276595744680854,0,0.19088134169578552,0.5192868709564209,0.338795006275177
LangChain MultiVector Retriever (English),entry to any state university if a student finished in the top 10 of their graduating class,the law passed by the state of texas guarantees admission to any public college or university in texas for high school students who graduate in the top ten percent of their high school class.,0.05800064308647501,0.06316184084967408,0.3921568627450981,0.163265306122449,0.35294117647058826,0.61091527130807,0,0.3867793679237366,0.6325681209564209,0.5020976662635803
LangChain MultiVector Retriever (English),california,california replaced racial quotas.,0.0456496931223525,0.10682175159905848,0.4,0.0,0.4,0.35714285714285715,0,0.11632614582777023,0.2855057418346405,0.19849610328674316
LangChain MultiVector Retriever (English),class rank,"racial quotas were replaced with class rank criteria, such as guaranteeing entry to any state university if a student finished in the top 10 of their graduating class.",0.02047885429293855,0.024829886830705857,0.13333333333333333,0.07142857142857142,0.13333333333333333,0.20833333333333337,0,-0.1862163543701172,0.2208852767944336,-0.01673334464430809
LangChain MultiVector Retriever (English),returned minority enrollment to pre1996 levels,minority enrollment returned to pre1996 levels.,0.2541142387823465,0.32172944208038085,1.0,0.6,0.8333333333333334,0.9221311475409837,0,0.7892937660217285,0.7912955284118652,0.7911365628242493
LangChain MultiVector Retriever (English),a panel discussion,"during the 200304 academic year at harvard university, there was a panel discussion at a reunion for african american alumni where two prominent black professors, lani guinier and henry louis gates, pointed out an unintended effect of affirmative action policies at the institution. additionally, there were complaints about systematic and continuous discrimination against asian americans in harvard's holistic admissions process.",0.019243911834091253,0.020407314606611986,0.09375,0.06451612903225806,0.09375,0.2718676122931442,0,-0.2918108105659485,0.36044955253601074,-0.057821743190288544
LangChain MultiVector Retriever (English),an unintended effect of affirmative action policies at harvard,"two prominent black professors, lani guinier and henry louis gates, pointed out an unintended effect of affirmative action policies at harvard.",0.3299895472527792,0.32998954725277924,0.6,0.5714285714285715,0.6,0.8565549676660787,0,0.2563098967075348,0.7646257281303406,0.47168102860450745
LangChain MultiVector Retriever (English),a third,about a third of black harvard undergraduates came from families in which all four grandparents were born into the african american community.,0.026079727554951214,0.032933284838220014,0.16666666666666669,0.0909090909090909,0.16666666666666669,0.4573170731707317,0,-0.3328823149204254,-0.11918172240257263,-0.23462821543216705
LangChain MultiVector Retriever (English),the descendants,the african american students at harvard who could trace their lineage back multiple generations began calling themselves the descendants.,0.029639798258145823,0.03829206138020502,0.1904761904761905,0.10526315789473684,0.1904761904761905,0.4934210526315789,0,-0.15378807485103607,0.24656641483306885,0.014410515315830708
LangChain MultiVector Retriever (English),possible remedies,the effectiveness of racial preferences in law schools is still up for debate.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.056567076593637466,-0.015130733139812946,-0.03210826218128204
LangChain MultiVector Retriever (English),ucla,ucla,1.0,1.0000000000000004,1.0,0.0,1.0,0.5,1,0.9999995231628418,0.9999995231628418,0.9999995231628418
LangChain MultiVector Retriever (English),stanford law review,sander published an article questioning racial preferences in law schools in the november 2004 issue of the stanford law review.,0.059717106742068746,0.06760229884571736,0.2608695652173913,0.1904761904761905,0.2608695652173913,0.613425925925926,0,0.05838954076170921,0.2576579749584198,0.15332715213298798
LangChain MultiVector Retriever (English),half of all black law students rank near the bottom of their class after the first year of law school,"sander's study questioned the effectiveness of racial preferences in law schools, suggesting that affirmative action might lead to unprepared applicants being accepted into demanding educational institutions, which could result in eventual failure.",0.010511126055419779,0.013897369362318638,0.11320754716981132,0.0,0.11320754716981132,0.1461226851851852,0,0.08759226649999619,0.23187096416950226,0.1588720828294754
LangChain MultiVector Retriever (English),eight percent,the article estimates that the production of new black lawyers in the united states would grow by eight percent if affirmative action programs at all law schools were ended.,0.02047885429293855,0.024829886830705857,0.12903225806451613,0.0689655172413793,0.12903225806451613,0.39062500000000006,0,-0.25422370433807373,0.2877711057662964,-0.04666239023208618
LangChain MultiVector Retriever (English),proposition 209,"proposition 209, passed in 1996, prohibited the use of racial preferences for admissions in the state of california.",0.02834266870839685,0.036321698830878615,0.19999999999999998,0.1111111111111111,0.19999999999999998,0.48076923076923084,0,-0.10958268493413925,0.3845230042934418,0.09052447974681854
LangChain MultiVector Retriever (English),economics,economics.,0.06754436142034707,0.49999999999999994,1.0,0.0,1.0,0.45454545454545453,0,0.7129548788070679,0.8627777099609375,0.7856990694999695
LangChain MultiVector Retriever (English),2007,long published his study in 2007.,0.03235934848975789,0.06567274736060395,0.2857142857142857,0.0,0.2857142857142857,0.31250000000000006,0,-0.12263240665197372,0.3324408531188965,0.06454799324274063
LangChain MultiVector Retriever (English),increasing minority enrollment in high schools,"rebounds of minority enrollment were explained by increasing minority enrollment in high schools of those states, and the beneficiaries of classbased not race affirmative action would be white students.",0.1477630615267801,0.1477630615267801,0.34285714285714286,0.30303030303030304,0.34285714285714286,0.704248366013072,0,0.0717485174536705,0.5679097771644592,0.27840328216552734
LangChain MultiVector Retriever (English),white students,white students would supposedly be the beneficiaries of a classbased style affirmative action.,0.041263216881455095,0.05679677445135579,0.2666666666666667,0.15384615384615385,0.2666666666666667,0.5859375000000001,0,-0.06111132726073265,0.5298396348953247,0.1707058548927307
LangChain MultiVector Retriever (English),14,14 percent of the black population thought affirmative action should be abolished.,0.018724372764461875,0.030890553181566974,0.15384615384615385,0.0,0.15384615384615385,0.22727272727272732,0,-0.2956305742263794,-0.06732616573572159,-0.1913868933916092
LangChain MultiVector Retriever (English),office for civil rights,li filed a civil rights complaint with the office for civil rights.,0.1933853138176172,0.19338531381761725,0.5,0.42857142857142855,0.5,0.8099489795918368,0,0.21835142374038696,0.3994525671005249,0.30573439598083496
LangChain MultiVector Retriever (English),princeton university,princeton university,0.2213885886251307,1.0000000000000004,1.0,1.0,1.0,0.9375,1,1.000000238418579,1.000000238418579,1.000000238418579
LangChain MultiVector Retriever (English),janet rapelye,the context does not provide information about the dean of admissions at princeton university at the time of the complaint.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.2112032175064087,-0.2258785516023636,-0.21370449662208557
LangChain MultiVector Retriever (English),many others had far better qualifications,princeton claimed that the real reason for the rejection of li's application was that many others had far better qualifications.,0.21279882820441612,0.22374677077485589,0.4444444444444445,0.4,0.4444444444444445,0.7876461988304093,0,0.1249881237745285,0.703813910484314,0.3604968786239624
LangChain MultiVector Retriever (English),placement on the waitlist,li was placed on the waitlist instead of being straight rejected.,0.10584277604455784,0.12605968092174913,0.39999999999999997,0.30769230769230765,0.39999999999999997,0.6134259259259259,0,0.2271161824464798,0.5397659540176392,0.36913853883743286
LangChain MultiVector Retriever (English),university of texas,"the university of texas, harvard university, and the university of north carolina at chapel hill had lawsuits filed against them.",0.05454618257151321,0.0612957497932821,0.2608695652173913,0.1904761904761905,0.2608695652173913,0.5111111111111112,0,0.043553318828344345,0.4821084141731262,0.2298099398612976
LangChain MultiVector Retriever (English),raceconscious policy,the plaintiffs claimed that the university of texas had a raceconscious policy for admissions.,0.03868052697542155,0.052559234208168874,0.25,0.14285714285714288,0.25,0.5681818181818182,0,0.06559043377637863,0.5627346038818359,0.27240288257598877
LangChain MultiVector Retriever (English),their civil and constitutional rights,the admissions policy of the university of texas supposedly violated the right to equal protection according to the 14th amendment.,0.0,0.0,0.0,0.0,0.0,0.07575757575757576,0,-0.04552778974175453,0.1956091821193695,0.06607552617788315
LangChain MultiVector Retriever (English),us court of appeals for the fifth circuit,the us court of appeals for the fifth circuit concluded that the university maintained a holistic approach to affirmative action.,0.3288580454955831,0.32885804549558306,0.5714285714285715,0.5384615384615384,0.5714285714285715,0.8375336021505376,0,0.21496868133544922,0.5920138359069824,0.3818255066871643
LangChain MultiVector Retriever (English),june 2016,the supreme court will likely hear the case for the second time by june 2016.,0.036422694300114855,0.048911878744807256,0.23529411764705882,0.13333333333333333,0.23529411764705882,0.5514705882352943,0,-0.017654864117503166,0.44104453921318054,0.17392916977405548
LangChain MultiVector Retriever (English),"november 17, 2014","the lawsuits were filed on november 17, 2014.",0.2626909894424158,0.26269098944241587,0.5454545454545454,0.4444444444444445,0.5454545454545454,0.8627717391304348,0,0.3243257701396942,0.6164875030517578,0.4587079584598541
LangChain MultiVector Retriever (English),students for fair admissions,the lawsuits against harvard university and the university of north carolina at chapel hill were filed by students for fair admissions. the lawsuit against the university of texas was filed by abigail fisher and rachel multer michalewicz.,0.059049293157227886,0.059049293157227865,0.1951219512195122,0.15384615384615385,0.1951219512195122,0.5291666666666667,0,-0.2751848101615906,0.2782337963581085,-0.0657191127538681
LangChain MultiVector Retriever (English),white,white students were also allegedly being discriminated against.,0.02573285025273419,0.04767707020457095,0.2222222222222222,0.0,0.2222222222222222,0.27777777777777785,0,-0.3079254925251007,0.06513695418834686,-0.15349054336547852
LangChain MultiVector Retriever (English),project on fair representation,students for fair admissions is an offshoot of the project on fair representation.,0.1777835117834348,0.17778351178343482,0.47058823529411764,0.4,0.47058823529411764,0.7937500000000001,0,0.2155795395374298,0.6130661368370056,0.3901313841342926
LangChain MultiVector Retriever (English),until the u.s. supreme court provides clarification of relevant law,the universities are waiting for the u.s. supreme court to provide clarification of relevant law by ruling in fisher v. university of texas at austin for the second time.,0.1554434920148101,0.23621076028483334,0.43902439024390244,0.358974358974359,0.43902439024390244,0.6856995884773663,0,0.22751013934612274,0.7189447283744812,0.4363308846950531
LangChain MultiVector Retriever (English),more than 60,more than 60 asianamerican organizations were involved in filing the federal complaints.,0.09731464224859211,0.11498759556447218,0.4,0.3076923076923077,0.4,0.7361111111111112,0,-0.09888843446969986,0.3041665852069855,0.07169198244810104
LangChain MultiVector Retriever (English),education and justice departments,the organizations filed the complaints with the education and justice departments.,0.21200626759025185,0.21200626759025185,0.5333333333333333,0.4615384615384615,0.5333333333333333,0.8268229166666667,0,0.2179918885231018,0.5815130472183228,0.37973839044570923
LangChain MultiVector Retriever (English),harvard university,the target of the filing was the u.s. court of appeals for the fifth circuit.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.08340618759393692,-0.009385021403431892,-0.043538182973861694
LangChain MultiVector Retriever (English),toponepercent grade point averages,some students being rejected have toponepercent grade point averages.,0.2626909894424158,0.26269098944241587,0.6153846153846153,0.5454545454545454,0.6153846153846153,0.8627717391304348,0,0.25866660475730896,0.5487748384475708,0.39186564087867737
LangChain MultiVector Retriever (English),the students for fair admissions lawsuit makes similar allegations,the lawsuit was dismissed because the students for fair admissions lawsuit makes similar allegations.,0.5512003357447272,0.5512003357447276,0.782608695652174,0.761904761904762,0.782608695652174,0.9368569958847737,0,0.43223780393600464,0.6634536981582642,0.5414129495620728
LangChain MultiVector Retriever (English),fleet carrier,the largest type of carrier is the supercarrier.,0.02573285025273419,0.04767707020457095,0.2,0.0,0.2,0.1851851851851852,0,0.08637066930532455,0.16602759063243866,0.1283770203590393
LangChain MultiVector Retriever (English),offensive,a fleet carrier provides an offensive capability.,0.028599617161713803,0.05522397783539471,0.25,0.0,0.25,0.2941176470588236,0,-0.2253081500530243,-0.1599443554878235,-0.18906204402446747
LangChain MultiVector Retriever (English),to provide defense for convoys of ships,escort carriers were developed to provide defense for convoys of ships.,0.5156626918239822,0.5156626918239821,0.7777777777777778,0.7499999999999999,0.7777777777777778,0.9319727891156462,0,0.49449312686920166,0.721508264541626,0.6019084453582764
LangChain MultiVector Retriever (English),mercantile hulls,most escort carriers were built from mercantile hulls or converted from merchant ships.,0.041263216881455095,0.05679677445135579,0.2666666666666667,0.15384615384615385,0.2666666666666667,0.5859375000000001,0,-0.02840457484126091,0.2723851501941681,0.10657560080289841
LangChain MultiVector Retriever (English),heavy aviation cruisers,the soviet aircraft carriers used by russia are actually called heavy aviation cruisers.,0.09010288336595924,0.10571070857151538,0.375,0.2857142857142857,0.375,0.7181571815718159,0,0.011670504696667194,0.3914933204650879,0.1764914095401764
LangChain MultiVector Retriever (English),escort,the uss bogue was an escort aircraft carrier.,0.02573285025273419,0.04767707020457095,0.2222222222222222,0.0,0.2222222222222222,0.27777777777777785,0,-0.15655724704265594,0.016930457204580307,-0.07304051518440247
LangChain MultiVector Retriever (English),light,the uss independence was a light aircraft carrier.,0.02573285025273419,0.04767707020457095,0.2222222222222222,0.0,0.2222222222222222,0.27777777777777785,0,-0.4046313166618347,-0.20316307246685028,-0.3119024336338043
LangChain MultiVector Retriever (English),speed,light carriers had the advantage of speed due to their converted cruiser hulls.,0.01758542189440898,0.028398387225677894,0.14285714285714288,0.0,0.14285714285714288,0.2173913043478261,0,-0.1602364033460617,0.235944926738739,0.006381636019796133
LangChain MultiVector Retriever (English),3 years,the expected service life of the uk 1942 design light fleet carrier was about 3 years.,0.034430441335820114,0.04573913556123801,0.2222222222222222,0.125,0.2222222222222222,0.5357142857142857,0,-0.28435802459716797,0.24012935161590576,-0.08345674723386765
LangChain MultiVector Retriever (English),royal navy,the uk 1942 design light fleet carriers served the united kingdom during the war.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.08367948234081268,0.3293316066265106,0.09068572521209717
LangChain MultiVector Retriever (English),2016,russia's united shipbuilding corporation expected to begin design work for a new carrier in 2016.,0.014936192853457254,0.024455939372403628,0.11764705882352941,0.0,0.11764705882352941,0.19230769230769232,0,-0.24327072501182556,0.29418474435806274,-0.03636549413204193
LangChain MultiVector Retriever (English),2023,2023,1.0,1.0000000000000004,1.0,0.0,1.0,0.5,1,1.0000009536743164,1.0000009536743164,1.0000009536743164
LangChain MultiVector Retriever (English),russian newspaper,izvestiya was a russian newspaper.,0.09717716588732002,0.16233395773754952,0.5714285714285715,0.4,0.5714285714285715,0.78125,0,0.244512677192688,0.6197668313980103,0.41104164719581604
LangChain MultiVector Retriever (English),murmansk,the northern fleet's nuclearpowered aircraft carrier was supposed to be stationed at murmansk.,0.016591439325163958,0.028398387225677894,0.13333333333333333,0.0,0.13333333333333333,0.20833333333333337,0,-0.054755717515945435,0.595236599445343,0.19460739195346832
LangChain MultiVector Retriever (English),vladivostok,the pacific fleet's nuclearpowered aircraft carrier was supposed to be stationed at vladivostok.,0.016591439325163958,0.028398387225677894,0.13333333333333333,0.0,0.13333333333333333,0.20833333333333337,0,0.03471392020583153,0.6317119002342224,0.2725851535797119
LangChain MultiVector Retriever (English),aircraft carriers,aircraft carriers are typically regarded as runways at sea.,0.056950849982219685,0.08392229812593097,0.3636363636363636,0.2222222222222222,0.3636363636363636,0.6696428571428572,0,0.044514212757349014,0.5147448182106018,0.24167504906654358
LangChain MultiVector Retriever (English),flattop flight deck,aircraft carriers feature a skijump ramp for launching lightly loaded conventional fighter aircraft and use traditional carrier arresting cables and a tailhook on their aircraft for recovery.,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0,-0.03178040683269501,0.239955335855484,0.091987244784832
LangChain MultiVector Retriever (English),the flight deck,the most notable differences between a carrier and a land runway are found on the flight deck.,0.06970967722038429,0.07994607499472017,0.3,0.2222222222222222,0.3,0.6543209876543211,0,0.0069907791912555695,0.48242855072021484,0.20487676560878754
LangChain MultiVector Retriever (English),a fulllength runway would be costly to construct and maintain,a primary reason that ships have shorter runways than land runways is that constructing and maintaining a fulllength runway on a ship would be costly.,0.08444518379121253,0.0939888637243536,0.4,0.24242424242424243,0.34285714285714286,0.741805023414219,0,0.1982833445072174,0.5936287045478821,0.37179407477378845
LangChain MultiVector Retriever (English),accelerate more quickly to gain lift,"aircraft need to accelerate more quickly to gain lift when using shorter runway lengths. this can be achieved by either a thrust boost, a vertical component to its velocity, or a reduced takeoff load to lower mass.",0.11031958317774526,0.11031958317774526,0.27906976744186046,0.24390243902439027,0.27906976744186046,0.5921052631578947,0,0.07051445543766022,0.5926666855812073,0.285783976316452
LangChain MultiVector Retriever (English),early 1950s,conventional carriers started recovering aircraft at an angle to port of the axial line of the ship since the early 1950s.,0.027161021034885234,0.03454447598433575,0.17391304347826084,0.09523809523809523,0.17391304347826084,0.4687500000000001,0,-0.15579715371131897,0.5089384913444519,0.09153509140014648
LangChain MultiVector Retriever (English),hitting aircraft parked forward,the risk avoided by using an angled deck is the potential collision with objects between the aircraft and the end of the runway if the aircraft does not catch the arresting wire.,0.008588486560503192,0.01123099644603982,0.05555555555555555,0.0,0.05555555555555555,0.07246376811594203,0,-0.1446695178747177,-0.0888155996799469,-0.1130821630358696
LangChain MultiVector Retriever (English),one or two,one or two waist catapults can be installed with an angled deck.,0.09731464224859211,0.11498759556447218,0.4,0.3076923076923077,0.4,0.7361111111111112,0,-0.10415150970220566,0.45423978567123413,0.1159309446811676
LangChain MultiVector Retriever (English),two,two bow cats can be installed with an angled deck.,0.021598265052211615,0.03747776736677921,0.18181818181818182,0.0,0.18181818181818182,0.25000000000000006,0,-0.17731131613254547,0.2718043923377991,0.006053981836885214
LangChain MultiVector Retriever (English),an angled deck,the angled deck improves launch and recovery cycle flexibility.,0.056950849982219685,0.08392229812593097,0.3333333333333333,0.2,0.3333333333333333,0.5067567567567568,0,0.18543344736099243,0.5767226815223694,0.3572509288787842
LangChain MultiVector Retriever (English),the forward end of the flight deck,skijump ramps are located at the forward end of the flight deck on aircraft carriers.,0.37239098949398236,0.3723909894939822,0.6363636363636364,0.6,0.6363636363636364,0.8847842934642212,0,0.36328041553497314,0.7101364135742188,0.5198935270309448
LangChain MultiVector Retriever (English),take off at far higher weights,skijump ramps allowed stovl aircraft to take off at far higher weights than was possible with a vertical or rolling takeoff on flat decks.,0.18556675930109115,0.18556675930109115,0.4,0.3571428571428571,0.4,0.7577355836849509,0,-0.02612239308655262,0.4102618992328644,0.15768952667713165
LangChain MultiVector Retriever (English),the royal navy,the royal navy originally developed the skijump ramp.,0.1444977144915524,0.17747405280050266,0.5454545454545454,0.4444444444444445,0.5454545454545454,0.7098765432098766,0,0.1835700124502182,0.5456712245941162,0.3443770706653595
LangChain MultiVector Retriever (English),some of the forward rolling movement of the aircraft into vertical velocity,a skijump ramp converts some of the forward rolling movement of the aircraft into vertical velocity.,0.675316032742297,0.6753160327422972,0.8571428571428571,0.846153846153846,0.8571428571428571,0.9597222222222221,0,0.45755401253700256,0.7022488713264465,0.5725312829017639
LangChain MultiVector Retriever (English),either stalling out or crashing directly into the sea,"the skijump ramp prevents a fully loaded and fueled aircraft from launching because their high loaded weight requires either a longer takeoff roll than is possible on a carrier deck, or assistance from a catapult or jato rocket.",0.0096250098981501,0.012090878038257867,0.12765957446808512,0.0,0.0851063829787234,0.12396694214876032,0,-0.05682944506406784,0.22009716928005219,0.06870093941688538
LangChain MultiVector Retriever (English),fulllength,aircraft carriers are equipped with flattop flight decks.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.16919450461864471,-0.19670705497264862,-0.1784040629863739
LangChain MultiVector Retriever (English),"carrying, arming, deploying, and recovering","aircraft carriers serve as seagoing airbases, equipped with a fulllength flight deck and facilities for carrying, arming, deploying, and recovering aircraft.",0.2615858282579583,0.2615858282579583,0.3846153846153846,0.33333333333333337,0.3846153846153846,0.8155293367346939,0,0.11193982511758804,0.5927742719650269,0.3144338130950928
LangChain MultiVector Retriever (English),an aircraft carrier,the capital ship of any fleet is typically the aircraft carrier.,0.04774753205784679,0.06772997136689071,0.28571428571428575,0.16666666666666669,0.28571428571428575,0.48076923076923084,0,0.2003224641084671,0.4541100859642029,0.3184118866920471
LangChain MultiVector Retriever (English),project air power worldwide without depending on local bases,aircraft carriers allow naval forces to project air power worldwide without depending on local bases for staging aircraft operations.,0.401577332834242,0.401577332834242,0.6428571428571429,0.6153846153846153,0.6428571428571429,0.8904779366825571,0,0.46892619132995605,0.7469342947006226,0.5980122089385986
LangChain MultiVector Retriever (English),nuclearpowered warships,"old converted cruiser aircraft carriers have evolved into nuclearpowered warships that carry numerous fighter planes, strike aircraft, helicopters, and other types of aircraft.",0.02253516607622496,0.02775638555723182,0.16,0.08695652173913045,0.16,0.41666666666666674,0,-0.07146140933036804,0.49794864654541016,0.15342362225055695
LangChain MultiVector Retriever (English),1903,the advent of heavierthanair fixedwing aircraft was in 1903.,0.023457495174891017,0.04196114906296548,0.19999999999999998,0.0,0.19999999999999998,0.2631578947368421,0,-0.2801336944103241,0.33966678380966187,-0.05340135842561722
LangChain MultiVector Retriever (English),1910,the first experimental takeoff of an airplane was in 1910.,0.021598265052211615,0.03747776736677921,0.18181818181818182,0.0,0.18181818181818182,0.25000000000000006,0,-0.03842491656541824,0.15466687083244324,0.05364519730210304
LangChain MultiVector Retriever (English),1911,the first experimental landings of an airplane were conducted in 1911.,0.020044994979069072,0.033864985683445356,0.16666666666666669,0.0,0.16666666666666669,0.2380952380952381,0,-0.11606365442276001,0.14229896664619446,0.001694805221632123
LangChain MultiVector Retriever (English),the world's first successful shiplaunched air raid,"in september 1914, the imperial japanese navy wakamiya conducted the world's first successful shiplaunched air raid.",0.3665882729601239,0.32702929224554894,0.6399999999999999,0.6086956521739131,0.6399999999999999,0.8782623626373626,0,0.3378712832927704,0.811915397644043,0.542543888092041
LangChain MultiVector Retriever (English),the tondern raid in july 1918,the first carrierlaunched airstrike was the tondern raid in july 1918.,0.4172261448611506,0.4172261448611505,0.7058823529411764,0.6666666666666666,0.7058823529411764,0.906986531986532,0,0.4702881872653961,0.7206337451934814,0.5876941680908203
LangChain MultiVector Retriever (English),the battleship,the battleship was originally known as the capital ship of the fleet.,0.044249674106354955,0.06178110636313396,0.2857142857142857,0.16666666666666669,0.2857142857142857,0.32258064516129037,0,0.07752831280231476,0.4292832016944885,0.23308254778385162
LangChain MultiVector Retriever (English),world war ii,aircraft carriers began being known as the capital ship of the fleet during world war ii.,0.07386021755912725,0.08513012360883548,0.3157894736842105,0.23529411764705882,0.3157894736842105,0.6691919191919193,0,-0.06769106537103653,0.37339290976524353,0.11658060550689697
LangChain MultiVector Retriever (English),supercarriers,"supercarriers are capable of displacing 75,000 tonnes or greater.",0.023457495174891017,0.04196114906296548,0.18181818181818182,0.0,0.18181818181818182,0.2631578947368421,0,-0.030291566625237465,0.635219156742096,0.2248414158821106
LangChain MultiVector Retriever (English),amphibious assault ships,"amphibious assault ships, such as uss tarawa and hms ocean, are used for carrying and landing marines.",0.06270285365635192,0.07126955677090929,0.3,0.2222222222222222,0.3,0.6264775413711584,0,0.03377610072493553,0.6571387052536011,0.27966609597206116
LangChain MultiVector Retriever (English),helicopters,amphibious assault ships need a large contingent of helicopters for carrying marines.,0.018724372764461875,0.030890553181566974,0.15384615384615385,0.0,0.15384615384615385,0.22727272727272732,0,-0.03935946896672249,0.06192045658826828,0.012873268686234951
LangChain MultiVector Retriever (English),the royal australian navy,the royal australian navy is in the process of procuring two canberraclass lhds.,0.1777835117834348,0.17778351178343482,0.47058823529411764,0.4,0.47058823529411764,0.75,0,0.1867142617702484,0.7183938026428223,0.40847325325012207
LangChain MultiVector Retriever (English),the largest in australian naval history,the context does not provide specific size measurements for the canberraclass lhds.,0.018724372764461875,0.030890553181566974,0.1111111111111111,0.0,0.1111111111111111,0.07462686567164178,0,-0.12866747379302979,-0.013530444353818893,-0.07012198120355606
LangChain MultiVector Retriever (English),"to embark, transport and deploy an embarked force","one primary role of the canberraclass lhd is to embark, transport, and deploy an embarked force.",0.3174747571129314,0.31747475711293127,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.8604938271604939,0,0.2646332085132599,0.7982590794563293,0.4890071153640747
LangChain MultiVector Retriever (English),"1,000 troops and their supporting vehicles","a canberraclass lhd can maintain 1,000 troops.",0.07122722710132624,0.1104479556707894,0.39999999999999997,0.30769230769230765,0.39999999999999997,0.30241935483870974,0,0.20916396379470825,0.3105824291706085,0.2609078288078308
LangChain MultiVector Retriever (English),multiple helicopters at one time,the context does not specify the exact number of helicopters the lhd is capable of launching.,0.014936192853457254,0.022869567780619007,0.09523809523809523,0.0,0.09523809523809523,0.08064516129032258,0,0.01979885809123516,0.2230815291404724,0.116303950548172
LangChain MultiVector Retriever (English),"two new larger stovl aircraft carriers, the queen elizabeth class","the british navy is constructing two new larger stovl aircraft carriers, the queen elizabeth class, to replace their three invincibleclass carriers.",0.419793811546288,0.41979381154628803,0.6451612903225806,0.6206896551724138,0.6451612903225806,0.8728079016327355,0,0.37645506858825684,0.7760470509529114,0.5537682175636292
LangChain MultiVector Retriever (English),hms queen elizabeth and hms prince of wales,the two queen elizabeth class ships will be named hms queen elizabeth and hms prince of wales.,0.38890556115271097,0.388905561152711,0.6399999999999999,0.6086956521739131,0.6399999999999999,0.8880208333333334,0,0.1728731095790863,0.4518805146217346,0.30108529329299927
LangChain MultiVector Retriever (English),2020,the two queen elizabeth class ships are due to become operational starting in 2020.,0.016591439325163958,0.02627961710408444,0.13333333333333333,0.0,0.13333333333333333,0.20833333333333337,0,-0.226683109998703,0.32018008828163147,-0.016181396320462227
LangChain MultiVector Retriever (English),"70, 600",the context does not provide information on the displacement in tonnes of the queen elizabeth class ships.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.28721165657043457,-0.3912954330444336,-0.3375323414802551
LangChain MultiVector Retriever (English),the largest warships ever built for the royal navy,"the two queen elizabeth ships will have a displacement of 70,600 tonnes.",0.018724372764461875,0.030890553181566974,0.09090909090909093,0.0,0.09090909090909093,0.05319148936170213,0,0.04926426708698273,0.10260237008333206,0.0790192186832428
LangChain MultiVector Retriever (English),"they influence the weight, type, and configuration of the aircraft that may be launched","the constraints of constructing a flight deck affect the role of a carrier because they influence the weight, type, and configuration of the aircraft that may be launched. additionally, the fact that a carrier is a ship makes constructing and maintaining a fulllength runway costly, which further impacts its role.",0.2653173011544029,0.2653173011544029,0.43750000000000006,0.41935483870967744,0.43750000000000006,0.6312500000000001,0,0.1970723569393158,0.6410001516342163,0.3883713185787201
LangChain MultiVector Retriever (English),heavy aircraft,"assisted launch mechanisms are primarily used for heavy aircraft, especially those loaded with airtoground weapons.",0.034430441335820114,0.04573913556123801,0.23529411764705882,0.13333333333333333,0.23529411764705882,0.5357142857142857,0,-0.06835541129112244,0.3891356587409973,0.12134719640016556
LangChain MultiVector Retriever (English),deployment of heavy jets with full loadouts,"catobar allows for the deployment of heavy jets with full loadouts, especially on groundattack missions.",0.34823528327578535,0.34823528327578546,0.6363636363636364,0.6,0.6363636363636364,0.8737244897959183,0,0.3142436742782593,0.5909168124198914,0.4422333240509033
LangChain MultiVector Retriever (English),it is cheaper to operate,stovl is used by other navies because it is cheaper to operate and still provides good deployment capability for fighter aircraft.,0.161692143534558,0.16169214353455807,0.3846153846153846,0.33333333333333337,0.3846153846153846,0.7432835820895523,0,-0.04044855386018753,0.5536965131759644,0.1932857185602188
